date,emp_id,juice
2012-03-22,539,Lime
2012-03-22,13,Musambi
2012-03-22,113,Pineapple
2012-03-22,453,Chikku
2012-03-22,453,Watermelon
2012-03-22,472,Musk Melon
2012-03-22,407,Musambi
2012-03-22,439,Musk Melon
2012-03-22,248,Chikku
2012-03-22,33,Lime
2012-03-22,471,Chikku
2012-03-22,351,Musambi
2012-03-22,328,Musambi
2012-03-22,384,Watermelon
2012-03-22,350,Chikku
2012-03-22,389,Watermelon
2012-03-22,224,Watermelon
2012-03-22,222,Orange
2012-03-22,269,Musambi
2012-03-22,391,Musk Melon
2012-03-22,236,Watermelon
2012-03-22,416,Orange
2012-03-22,418,Apple
2012-03-22,283,Watermelon
2012-03-22,363,Orange
2012-03-22,195,Orange
2012-03-22,482,Watermelon
2012-03-22,571,Orange
2012-03-22,570,Orange
2012-03-22,456,Chikku
2012-03-22,221,Watermelon
2012-03-22,164,Musambi
2012-03-22,355,Orange
2012-03-22,457,Papaya
2012-03-22,595,Musambi
2012-03-22,379,Orange
2012-03-22,309,Lime
2012-03-22,347,Papaya
2012-03-22,551,Watermelon
2012-03-22,309,Lime
2012-03-22,347,Papaya
2012-03-22,551,Watermelon
2012-03-22,98,Orange
2012-03-22,305,Pineapple
2012-03-22,509,Lime
2012-03-22,509,Lime
2012-03-22,513,Apple
2012-03-22,348,Watermelon
2012-03-22,194,Orange
2012-03-22,332,Musambi
2012-03-22,178,Lime
2012-03-22,19,Orange
2012-03-22,604,Chikku
2012-03-22,49,Apple
2012-03-22,49,Dates
2012-03-22,578,Musambi
2012-03-22,360,Lime
2012-03-22,474,Orange
2012-03-22,297,Musambi
2012-03-22,133,Grapes
2012-03-22,42,Watermelon
2012-03-22,374,Musambi
2012-03-22,47,Watermelon
2012-03-22,464,Watermelon
2012-03-22,264,Papaya
2012-03-22,381,Apple
2012-03-22,519,Chikku
2012-03-22,176,Orange
2012-03-22,222,Orange
2012-03-22,399,Orange
2012-03-22,305,Orange
2012-03-22,123,Watermelon
2012-03-22,45,Musk Melon
2012-03-22,123,Watermelon
2012-03-22,559,Lime
2012-03-22,394,Musambi
2012-03-22,117,Lime
2012-03-22,273,Watermelon
2012-03-22,141,Banana
2012-03-22,141,Apple
2012-03-22,141,Dates
2012-03-22,18,Lime
2012-03-22,453,Apple
2012-03-22,457,Watermelon
2012-03-22,188,Chikku
2012-03-22,406,Lime
2012-03-22,77,Orange
2012-03-22,123,Watermelon
2012-03-22,275,Lime
2012-03-22,472,Watermelon
2012-03-22,318,Musambi
2012-03-22,488,Orange
2012-03-22,453,Banana
2012-03-22,85,Watermelon
2012-03-22,137,Watermelon
2012-03-22,327,Watermelon
2012-03-22,177,Orange
2012-03-22,251,Orange
2012-03-22,290,Orange
2012-03-22,533,Watermelon
2012-03-22,57,Orange
2012-03-22,176,Pineapple
2012-03-22,309,Musambi
2012-03-22,407,Musambi
2012-03-22,363,Banana
2012-03-22,321,Musambi
2012-03-22,412,Lime
2012-03-22,83,Grapes
2012-03-22,263,Musambi
2012-03-22,514,Lime
2012-03-22,209,Lime
2012-03-22,429,Orange
2012-03-22,222,Watermelon
2012-03-22,424,Orange
2012-03-22,424,Musambi
2012-03-22,373,Mixed Fruit
2012-03-22,389,Lime
2012-03-22,388,Orange
2012-03-22,595,Lime
2012-03-22,415,Musambi
2012-03-22,433,Lime
2012-03-22,81,Lime
2012-03-22,288,Papaya
2012-03-22,288,Papaya
2012-03-22,384,Orange
2012-03-22,65,Musambi
2012-03-22,376,Chikku
2012-03-22,19,Orange
2012-03-22,466,Orange
2012-03-22,153,Watermelon
2012-03-22,560,Lime
2012-03-22,501,Watermelon
2012-03-22,501,Chikku
2012-03-22,26,Orange
2012-03-22,391,Musambi
2012-03-22,13,Orange
2012-03-22,374,Musk Melon
2012-03-22,280,Pineapple
2012-03-22,114,Pineapple
2012-03-22,105,Musambi
2012-03-22,302,Papaya
2012-03-22,302,Dates
2012-03-22,195,Orange
2012-03-22,195,Watermelon
2012-03-22,189,Musambi
2012-03-22,189,Grapes
2012-03-22,401,Musambi
2012-03-22,490,Orange
2012-03-22,287,Musk Melon
2012-03-22,287,Musk Melon
2012-03-22,166,Watermelon
2012-03-22,209,Watermelon
2012-03-22,194,Orange
2012-03-22,332,Watermelon
2012-03-22,103,Musambi
2012-03-22,97,Orange
2012-03-22,509,Orange
2012-03-22,394,Musambi
2012-03-22,28,Orange
2012-03-22,606,Lime
2012-03-22,362,Musambi
2012-03-22,362,Musambi
2012-03-22,292,Musk Melon
2012-03-22,61,Musambi
2012-03-22,263,Musambi
2012-03-22,602,Orange
2012-03-22,604,Lime
2012-03-22,566,Apple
2012-03-22,82,Watermelon
2012-03-22,20,Musk Melon
2012-03-22,581,Musambi
2012-03-22,569,Chikku
2012-03-22,61,Musk Melon
2012-03-22,354,Apple
2012-03-22,474,Pineapple
2012-03-22,479,Musk Melon
2012-03-22,49,Lime
2012-03-22,482,Grapes
2012-03-22,18,Musk Melon
2012-03-22,330,Chikku
2012-03-22,434,Pineapple
2012-03-22,222,Lime
2012-03-22,176,Watermelon
2012-03-22,614,Apple
2012-03-22,306,Watermelon
2012-03-22,155,Apple
2012-03-22,611,Apple
2012-03-22,155,Chikku
2012-03-22,155,Apple
2012-03-23,611,Grapes
2012-03-23,617,Grapes
2012-03-23,430,Watermelon
2012-03-23,327,Watermelon
2012-03-23,436,Banana
2012-03-23,273,Chikku
2012-03-23,362,Musambi
2012-03-23,65,Orange
2012-03-23,65,Orange
2012-03-23,488,Musambi
2012-03-23,12,Orange
2012-03-23,94,Orange
2012-03-23,28,Orange
2012-03-23,389,Lime
2012-03-23,221,Watermelon
2012-03-23,137,Orange
2012-03-23,19,Orange
2012-03-23,614,Musambi
2012-03-23,460,Musambi
2012-03-23,538,Orange
2012-03-23,275,Pineapple
2012-03-23,283,Watermelon
2012-03-23,428,Grapes
2012-03-23,428,Chikku
2012-03-23,186,Watermelon
2012-03-23,194,Watermelon
2012-03-23,332,Grapes
2012-03-23,194,Pineapple
2012-03-23,251,Orange
2012-03-23,35,Pineapple
2012-03-23,509,Lime
2012-03-23,509,Lime
2012-03-23,401,Lime
2012-03-23,195,Orange
2012-03-23,407,Musambi
2012-03-23,309,Musambi
2012-03-23,222,Lime
2012-03-23,224,Watermelon
2012-03-23,290,Musambi
2012-03-23,347,Papaya
2012-03-23,595,Musambi
2012-03-23,105,Musambi
2012-03-23,501,Musambi
2012-03-23,599,Musambi
2012-03-23,287,Musambi
2012-03-23,516,Watermelon
2012-03-23,478,Chikku
2012-03-23,348,Musk Melon
2012-03-23,213,Watermelon
2012-03-23,462,Mixed Fruit
2012-03-23,602,Watermelon
2012-03-23,603,Chikku
2012-03-23,19,Watermelon
2012-03-23,337,Lime
2012-03-23,337,Musambi
2012-03-23,337,Musambi
2012-03-23,337,Banana
2012-03-23,337,Banana
2012-03-23,483,Chikku
2012-03-23,188,Lime
2012-03-23,391,Musk Melon
2012-03-23,391,Musambi
2012-03-23,474,Banana
2012-03-23,439,Musk Melon
2012-03-23,18,Musk Melon
2012-03-23,18,Musk Melon
2012-03-23,314,Musk Melon
2012-03-23,573,Musk Melon
2012-03-23,622,Watermelon
2012-03-23,365,Watermelon
2012-03-23,566,Musambi
2012-03-23,386,Watermelon
2012-03-23,388,Watermelon
2012-03-23,533,Watermelon
2012-03-23,299,Pineapple
2012-03-23,85,Watermelon
2012-03-23,123,Watermelon
2012-03-23,488,Watermelon
2012-03-23,105,Watermelon
2012-03-23,346,Lime
2012-03-23,509,Papaya
2012-03-23,373,Watermelon
2012-03-23,219,Watermelon
2012-03-23,83,Watermelon
2012-03-23,35,Watermelon
2012-03-23,492,Musambi
2012-03-23,410,Musambi
2012-03-23,387,Papaya
2012-03-23,362,Musambi
2012-03-23,195,Watermelon
2012-03-23,103,Lime
2012-03-23,460,Pineapple
2012-03-23,169,Musambi
2012-03-23,457,Watermelon
2012-03-23,188,Chikku
2012-03-23,479,Watermelon
2012-03-23,474,Watermelon
2012-03-23,222,Watermelon
2012-03-23,37,Musambi
2012-03-23,283,Chikku
2012-03-23,195,Lime
2012-03-23,595,Watermelon
2012-03-23,599,Grapes
2012-03-23,28,Watermelon
2012-03-23,81,Lime
2012-03-23,418,Watermelon
2012-03-23,386,Watermelon
2012-03-23,168,Musambi
2012-03-23,365,Musambi
2012-03-23,430,Chikku
2012-03-23,84,Musambi
2012-03-23,280,Chikku
2012-03-23,114,Grapes
2012-03-23,288,Papaya
2012-03-23,288,Papaya
2012-03-23,353,Watermelon
2012-03-23,65,Watermelon
2012-03-23,376,Musambi
2012-03-23,566,Pineapple
2012-03-23,290,Musambi
2012-03-23,350,Watermelon
2012-03-23,275,Watermelon
2012-03-23,401,Musambi
2012-03-23,561,Grapes
2012-03-23,21,Musambi
2012-03-23,321,Musambi
2012-03-23,321,Watermelon
2012-03-23,263,Musambi
2012-03-23,614,Musambi
2012-03-23,283,Dates
2012-03-23,283,Musambi
2012-03-23,263,Musambi
2012-03-23,561,Chikku
2012-03-26,439,Musambi
2012-03-26,460,Pineapple
2012-03-26,355,Orange
2012-03-26,128,Orange
2012-03-26,327,Watermelon
2012-03-26,28,Orange
2012-03-26,430,Watermelon
2012-03-26,295,Musambi
2012-03-26,374,Musambi
2012-03-26,247,Musk Melon
2012-03-26,617,Watermelon
2012-03-26,236,Watermelon
2012-03-26,65,Orange
2012-03-26,65,Orange
2012-03-26,220,Watermelon
2012-03-26,206,Orange
2012-03-26,343,Watermelon
2012-03-26,248,Orange
2012-03-26,35,Orange
2012-03-26,611,Orange
2012-03-26,50,Watermelon
2012-03-26,116,Watermelon
2012-03-26,236,Orange
2012-03-26,538,Watermelon
2012-03-26,172,Orange
2012-03-26,114,Papaya
2012-03-26,435,Pineapple
2012-03-26,18,Musambi
2012-03-26,488,Watermelon
2012-03-26,401,Musambi
2012-03-26,402,Pineapple
2012-03-26,195,Orange
2012-03-26,290,Orange
2012-03-26,401,Musambi
2012-03-26,224,Watermelon
2012-03-26,283,Watermelon
2012-03-26,371,Watermelon
2012-03-26,394,Musambi
2012-03-26,412,Watermelon
2012-03-26,342,Musambi
2012-03-26,389,Musambi
2012-03-26,466,Orange
2012-03-26,117,Watermelon
2012-03-26,374,Watermelon
2012-03-26,49,Watermelon
2012-03-26,363,Watermelon
2012-03-26,407,Musambi
2012-03-26,453,Chikku
2012-03-26,453,Watermelon
2012-03-26,573,Musk Melon
2012-03-26,429,Orange
2012-03-26,347,Papaya
2012-03-26,222,Watermelon
2012-03-26,284,Orange
2012-03-26,224,Watermelon
2012-03-26,269,Papaya
2012-03-26,595,Orange
2012-03-26,348,Orange
2012-03-26,348,Watermelon
2012-03-26,480,Musambi
2012-03-26,406,Watermelon
2012-03-26,501,Musambi
2012-03-26,424,Papaya
2012-03-26,82,Watermelon
2012-03-26,264,Papaya
2012-03-26,381,Papaya
2012-03-26,215,Musambi
2012-03-26,456,Chikku
2012-03-26,337,Pineapple
2012-03-26,373,Watermelon
2012-03-26,602,Musambi
2012-03-26,305,Pineapple
2012-03-26,604,Lime
2012-03-26,457,Watermelon
2012-03-26,519,Watermelon
2012-03-26,480,Musambi
2012-03-26,384,Orange
2012-03-26,138,Dates
2012-03-26,207,Musambi
2012-03-26,239,Papaya
2012-03-26,474,Banana
2012-03-26,360,Papaya
2012-03-26,98,Orange
2012-03-26,133,Watermelon
2012-03-26,538,Orange
2012-03-26,622,Orange
2012-03-26,610,Musk Melon
2012-03-26,406,Musambi
2012-03-26,535,Watermelon
2012-03-26,247,Musk Melon
2012-03-26,471,Musambi
2012-03-26,228,Watermelon
2012-03-26,370,Musambi
2012-03-26,434,Chikku
2012-03-26,61,Musk Melon
2012-03-26,564,Lime
2012-03-26,224,Watermelon
2012-03-26,389,Lime
2012-03-26,429,Lime
2012-03-26,466,Orange
2012-03-26,42,Watermelon
2012-03-26,453,Dates
2012-03-26,324,Watermelon
2012-03-26,343,Pineapple
2012-03-26,117,Lime
2012-03-26,98,Lime
2012-03-26,280,Pineapple
2012-03-26,431,Musambi
2012-03-26,388,Lime
2012-03-26,85,Watermelon
2012-03-26,201,Watermelon
2012-03-26,529,Watermelon
2012-03-26,396,Watermelon
2012-03-26,421,Banana
2012-03-26,57,Orange
2012-03-26,531,Orange
2012-03-26,391,Watermelon
2012-03-26,222,Musambi
2012-03-26,433,Musambi
2012-03-26,107,Lime
2012-03-26,20,Orange
2012-03-26,399,Orange
2012-03-26,305,Orange
2012-03-26,476,Lime
2012-03-26,214,Watermelon
2012-03-26,373,Lime
2012-03-26,488,Lime
2012-03-26,385,Watermelon
2012-03-26,45,Watermelon
2012-03-26,374,Orange
2012-03-26,77,Lime
2012-03-26,390,Musambi
2012-03-26,123,Watermelon
2012-03-26,105,Watermelon
2012-03-26,105,Watermelon
2012-03-26,573,Orange
2012-03-26,353,Orange
2012-03-26,294,Watermelon
2012-03-26,189,Watermelon
2012-03-26,189,Orange
2012-03-26,195,Lime
2012-03-26,454,Grapes
2012-03-26,353,Orange
2012-03-26,410,Chikku
2012-03-26,137,Orange
2012-03-26,113,Pineapple
2012-03-26,95,Banana
2012-03-26,501,Musk Melon
2012-03-26,413,Musambi
2012-03-26,283,Mixed Fruit
2012-03-26,467,Watermelon
2012-03-26,529,Musambi
2012-03-26,361,Musambi
2012-03-26,287,Papaya
2012-03-26,287,Papaya
2012-03-26,424,Musambi
2012-03-26,439,Musambi
2012-03-26,547,Watermelon
2012-03-26,58,Lime
2012-03-26,215,Musambi
2012-03-26,5,Lime
2012-03-26,321,Musambi
2012-03-26,452,Orange
2012-03-26,381,Musk Melon
2012-03-26,90,Musk Melon
2012-03-26,50,Banana
2012-03-26,233,Papaya
2012-03-26,206,Watermelon
2012-03-26,83,Orange
2012-03-26,457,Papaya
2012-03-26,221,Watermelon
2012-03-26,188,Chikku
2012-03-26,595,Musambi
2012-03-26,309,Lime
2012-03-26,172,Orange
2012-03-26,370,Watermelon
2012-03-26,209,Lime
2012-03-26,98,Pineapple
2012-03-26,479,Watermelon
2012-03-26,434,Watermelon
2012-03-26,474,Watermelon
2012-03-26,611,Grapes
2012-03-26,347,Pineapple
2012-03-26,209,Watermelon
2012-03-26,213,Watermelon
2012-03-26,109,Orange
2012-03-26,538,Musambi
2012-03-26,538,Musambi
2012-03-26,227,Musambi
2012-03-26,230,Musambi
2012-03-26,61,Banana
2012-03-26,564,Orange
2012-03-26,18,Musk Melon
2012-03-26,31,Watermelon
2012-03-26,566,Musambi
2012-03-26,123,Watermelon
2012-03-26,374,Musambi
2012-03-26,214,Musambi
2012-03-26,214,Banana
2012-03-26,222,Watermelon
2012-03-26,330,Dates
2012-03-26,309,Musambi
2012-03-26,363,Banana
2012-03-26,604,Chikku
2012-03-26,602,Papaya
2012-03-26,283,Orange
2012-03-26,49,Banana
2012-03-26,8,Banana
2012-03-26,571,Pineapple
2012-03-26,567,Watermelon
2012-03-26,218,Musambi
2012-03-26,155,Chikku
2012-03-26,406,Chikku
2012-03-26,391,Pineapple
2012-03-26,580,Chikku
2012-03-26,269,Musambi
2012-03-26,62,Chikku
2012-03-26,164,Chikku
2012-03-26,612,Banana
2012-03-26,155,Papaya
2012-03-28,239,Chikku
2012-03-28,26,Orange
2012-03-28,94,Orange
2012-03-28,355,Orange
2012-03-28,177,Orange
2012-03-28,561,Chikku
2012-03-28,287,Musk Melon
2012-03-28,355,Watermelon
2012-03-28,439,Orange
2012-03-28,201,Watermelon
2012-03-28,65,Orange
2012-03-28,65,Orange
2012-03-28,587,Dates
2012-03-28,12,Watermelon
2012-03-28,137,Orange
2012-03-28,136,Musambi
2012-03-28,466,Orange
2012-03-28,509,Orange
2012-03-28,97,Orange
2012-03-28,189,Orange
2012-03-28,429,Orange
2012-03-28,275,Pineapple
2012-03-28,515,Orange
2012-03-28,390,Orange
2012-03-28,28,Musk Melon
2012-03-28,611,Grapes
2012-03-28,617,Banana
2012-03-28,390,Orange
2012-03-28,374,Musambi
2012-03-28,611,Orange
2012-03-28,257,Orange
2012-03-28,273,Banana
2012-03-28,617,Orange
2012-03-28,461,Chikku
2012-03-28,123,Watermelon
2012-03-28,181,Musk Melon
2012-03-28,291,Watermelon
2012-03-28,35,Orange
2012-03-28,218,Watermelon
2012-03-28,103,Orange
2012-03-28,566,Banana
2012-03-28,538,Watermelon
2012-03-28,376,Orange
2012-03-28,114,Watermelon
2012-03-28,391,Musk Melon
2012-03-28,172,Musambi
2012-03-28,290,Banana
2012-03-28,413,Watermelon
2012-03-28,472,Musambi
2012-03-28,376,Orange
2012-03-28,65,Watermelon
2012-03-28,453,Chikku
2012-03-28,407,Musambi
2012-03-28,394,Musambi
2012-03-28,216,Musambi
2012-03-28,236,Watermelon
2012-03-28,482,Watermelon
2012-03-28,248,Orange
2012-03-28,220,Watermelon
2012-03-28,129,Lime
2012-03-28,429,Watermelon
2012-03-28,389,Lime
2012-03-28,117,Lime
2012-03-28,113,Musambi
2012-03-28,371,Watermelon
2012-03-28,373,Watermelon
2012-03-28,195,Orange
2012-03-28,206,Watermelon
2012-03-28,363,Watermelon
2012-03-28,283,Watermelon
2012-03-28,251,Musk Melon
2012-03-28,227,Musambi
2012-03-28,347,Pineapple
2012-03-28,456,Chikku
2012-03-28,573,Orange
2012-03-28,351,Pineapple
2012-03-28,247,Chikku
2012-03-28,215,Orange
2012-03-28,264,Banana
2012-03-28,478,Watermelon
2012-03-28,381,Musk Melon
2012-03-28,513,Musambi
2012-03-28,547,Watermelon
2012-03-28,452,Banana
2012-03-28,18,Musambi
2012-03-28,11,Watermelon
2012-03-28,379,Orange
2012-03-28,98,Orange
2012-03-28,348,Watermelon
2012-03-28,509,Lime
2012-03-28,509,Lime
2012-03-28,416,Watermelon
2012-03-28,420,Musambi
2012-03-28,519,Watermelon
2012-03-28,418,Watermelon
2012-03-28,42,Watermelon
2012-03-28,373,Lime
2012-03-28,406,Watermelon
2012-03-28,594,Orange
2012-03-28,599,Musambi
2012-03-28,571,Orange
2012-03-28,241,Watermelon
2012-03-28,568,Musambi
2012-03-28,568,Musambi
2012-03-28,602,Lime
2012-03-28,604,Lime
2012-03-28,45,Banana
2012-03-28,45,Watermelon
2012-03-28,123,Watermelon
2012-03-28,123,Watermelon
2012-03-28,297,Musambi
2012-03-28,587,Banana
2012-03-28,489,Banana
2012-03-28,609,Banana
2012-03-28,138,Dates
2012-03-28,206,Musk Melon
2012-03-28,133,Lime
2012-03-28,622,Watermelon
2012-03-28,564,Lime
2012-03-28,479,Banana
2012-03-28,434,Chikku
2012-03-28,153,Watermelon
2012-03-28,566,Musambi
2012-03-28,18,Watermelon
2012-03-28,176,Musambi
2012-03-28,222,Musambi
2012-03-28,83,Musambi
2012-03-28,35,Orange
2012-03-28,290,Orange
2012-03-28,188,Chikku
2012-03-28,457,Watermelon
2012-03-28,573,Musk Melon
2012-03-28,72,Watermelon
2012-03-28,155,Banana
2012-03-28,66,Chikku
2012-03-28,453,Dates
2012-03-28,248,Orange
2012-03-28,33,Watermelon
2012-03-28,175,Orange
2012-03-28,330,Chikku
2012-03-28,98,Lime
2012-03-28,488,Watermelon
2012-03-28,2,Watermelon
2012-03-28,595,Watermelon
2012-03-28,599,Orange
2012-03-28,390,Orange
2012-03-28,275,Watermelon
2012-03-28,49,Orange
2012-03-28,318,Watermelon
2012-03-28,220,Watermelon
2012-03-28,391,Musambi
2012-03-28,181,Watermelon
2012-03-28,214,Chikku
2012-03-28,107,Orange
2012-03-28,85,Watermelon
2012-03-28,459,Watermelon
2012-03-28,531,Orange
2012-03-28,309,Lime
2012-03-28,137,Watermelon
2012-03-28,57,Orange
2012-03-28,177,Orange
2012-03-28,177,Lime
2012-03-28,214,Banana
2012-03-28,138,Orange
2012-03-28,466,Pineapple
2012-03-28,177,Musambi
2012-03-28,389,Lime
2012-03-28,293,Watermelon
2012-03-28,343,Watermelon
2012-03-28,363,Banana
2012-03-28,103,Musambi
2012-03-28,59,Lime
2012-03-28,324,Watermelon
2012-03-28,321,Musambi
2012-03-28,189,Watermelon
2012-03-28,413,Musambi
2012-03-28,538,Orange
2012-03-28,529,Watermelon
2012-03-28,361,Lime
2012-03-28,396,Mixed Fruit
2012-03-28,394,Musambi
2012-03-28,71,Dates
2012-03-28,283,Lime
2012-03-28,337,Pineapple
2012-03-28,61,Musk Melon
2012-03-28,195,Orange
2012-03-28,297,Musk Melon
2012-03-28,353,Orange
2012-03-28,587,Dates
2012-03-28,373,Watermelon
2012-03-28,264,Lime
2012-03-28,381,Banana
2012-03-28,80,Musk Melon
2012-03-28,215,Watermelon
2012-03-28,624,Watermelon
2012-03-28,388,Watermelon
2012-03-28,294,Watermelon
2012-03-28,228,Lime
2012-03-28,568,Orange
2012-03-28,133,Musk Melon
2012-03-28,273,Musambi
2012-03-28,172,Musambi
2012-03-28,130,Musambi
2012-03-28,374,Musambi
2012-03-28,21,Musambi
2012-03-28,47,Watermelon
2012-03-28,206,Watermelon
2012-03-28,408,Lime
2012-03-28,611,Grapes
2012-03-28,197,Mixed Fruit
2012-03-28,474,Orange
2012-03-28,452,Lime
2012-03-28,18,Watermelon
2012-03-28,479,Watermelon
2012-03-28,336,Musk Melon
2012-03-28,429,Watermelon
2012-03-28,222,Musk Melon
2012-03-28,482,Musambi
2012-03-28,513,Lime
2012-03-28,113,Lime
2012-03-28,558,Grapes
2012-03-28,553,Grapes
2012-03-28,319,Orange
2012-03-28,98,Orange
2012-03-28,458,Orange
2012-03-28,516,Watermelon
2012-03-28,456,Orange
2012-03-28,412,Lime
2012-03-28,595,Banana
2012-03-28,604,Watermelon
2012-03-28,602,Watermelon
2012-03-28,237,Musk Melon
2012-03-28,434,Musambi
2012-03-28,155,Musambi
2012-03-28,164,Papaya
2012-03-28,61,Musambi
2012-03-28,60,Lime
2012-03-28,319,Lime
2012-03-28,28,Lime
2012-03-29,155,Dates
2012-03-29,94,Orange
2012-03-29,390,Orange
2012-03-29,26,Orange
2012-03-29,287,Musk Melon
2012-03-29,19,Watermelon
2012-03-29,488,Watermelon
2012-03-29,566,Musambi
2012-03-29,189,Watermelon
2012-03-29,189,Pineapple
2012-03-29,213,Watermelon
2012-03-29,257,Chikku
2012-03-29,214,Chikku
2012-03-29,611,Grapes
2012-03-29,327,Watermelon
2012-03-29,128,Watermelon
2012-03-29,617,Banana
2012-03-29,621,Musambi
2012-03-29,472,Musambi
2012-03-29,466,Musambi
2012-03-29,430,Watermelon
2012-03-29,429,Musambi
2012-03-29,534,Watermelon
2012-03-29,247,Musk Melon
2012-03-29,181,Chikku
2012-03-29,275,Pineapple
2012-03-29,172,Musambi
2012-03-29,509,Musambi
2012-03-29,461,Musambi
2012-03-29,114,Pineapple
2012-03-29,532,Pineapple
2012-03-29,478,Papaya
2012-03-29,161,Musambi
2012-03-29,206,Pineapple
2012-03-29,236,Musambi
2012-03-29,376,Musambi
2012-03-29,376,Musambi
2012-03-29,103,Musambi
2012-03-29,273,Musambi
2012-03-29,35,Chikku
2012-03-29,538,Watermelon
2012-03-29,225,Watermelon
2012-03-29,45,Musambi
2012-03-29,390,Musambi
2012-03-29,130,Musambi
2012-03-29,408,Watermelon
2012-03-29,50,Banana
2012-03-29,387,Papaya
2012-03-29,453,Watermelon
2012-03-29,407,Musambi
2012-03-29,289,Musambi
2012-03-29,289,Musambi
2012-03-29,439,Watermelon
2012-03-29,117,Lime
2012-03-29,290,Watermelon
2012-03-29,195,Chikku
2012-03-29,33,Lime
2012-03-29,324,Lime
2012-03-29,453,Watermelon
2012-03-29,371,Chikku
2012-03-29,373,Watermelon
2012-03-29,406,Watermelon
2012-03-29,595,Musambi
2012-03-29,49,Grapes
2012-03-29,418,Watermelon
2012-03-29,133,Lime
2012-03-29,456,Chikku
2012-03-29,456,Pineapple
2012-03-29,283,Watermelon
2012-03-29,435,Lime
2012-03-29,482,Lime
2012-03-29,389,Lime
2012-03-29,309,Lime
2012-03-29,222,Watermelon
2012-03-29,408,Watermelon
2012-03-29,318,Watermelon
2012-03-29,573,Musk Melon
2012-03-29,347,Pineapple
2012-03-29,224,Watermelon
2012-03-29,363,Musambi
2012-03-29,363,Musambi
2012-03-29,264,Papaya
2012-03-29,533,Watermelon
2012-03-29,351,Banana
2012-03-29,249,Grapes
2012-03-29,176,Musambi
2012-03-29,47,Watermelon
2012-03-29,52,Watermelon
2012-03-29,234,Watermelon
2012-03-29,466,Musambi
2012-03-29,42,Watermelon
2012-03-29,584,Musambi
2012-03-29,227,Musambi
2012-03-29,226,Musambi
2012-03-29,412,Watermelon
2012-03-29,113,Lime
2012-03-29,26,Musambi
2012-03-29,59,Grapes
2012-03-29,177,Musambi
2012-03-29,12,Watermelon
2012-03-29,606,Watermelon
2012-03-29,571,Pineapple
2012-03-29,599,Orange
2012-03-29,474,Banana
2012-03-29,379,Watermelon
2012-03-29,98,Watermelon
2012-03-29,532,Papaya
2012-03-29,602,Papaya
2012-03-29,604,Chikku
2012-03-29,206,Watermelon
2012-03-29,275,Musambi
2012-03-29,566,Banana
2012-03-29,107,Musambi
2012-03-29,130,Lime
2012-03-29,109,Lime
2012-03-29,45,Banana
2012-03-29,470,Watermelon
2012-03-29,19,Musambi
2012-03-29,622,Dates
2012-03-29,47,Watermelon
2012-03-29,335,Dates
2012-03-29,176,Lime
2012-03-29,222,Musambi
2012-03-29,609,Musambi
2012-03-29,23,Musambi
2012-03-29,527,Grapes
2012-03-29,274,Watermelon
2012-03-29,472,Watermelon
2012-03-29,453,Dates
2012-03-29,105,Lime
2012-03-29,401,Musambi
2012-03-29,297,Mixed Fruit
2012-03-29,57,Lime
2012-03-29,386,Watermelon
2012-03-29,547,Watermelon
2012-03-29,251,Musambi
2012-03-29,37,Musambi
2012-03-29,263,Musambi
2012-03-29,371,Lime
2012-03-29,222,Lime
2012-03-29,587,Banana
2012-03-29,554,Banana
2012-03-29,529,Watermelon
2012-03-29,396,Banana
2012-03-29,361,Papaya
2012-03-29,129,Banana
2012-03-29,98,Lime
2012-03-29,155,Dates
2012-03-29,595,Watermelon
2012-03-29,33,Lime
2012-03-29,605,Watermelon
2012-03-29,599,Musambi
2012-03-29,58,Lime
2012-03-29,456,Chikku
2012-03-29,390,Orange
2012-03-29,213,Lime
2012-03-29,206,Watermelon
2012-03-29,336,Lime
2012-03-29,433,Lime
2012-03-29,466,Musambi
2012-03-29,201,Musambi
2012-03-29,459,Watermelon
2012-03-29,478,Watermelon
2012-03-29,461,Musambi
2012-03-29,20,Musk Melon
2012-03-29,504,Musambi
2012-03-29,294,Musambi
2012-03-29,181,Watermelon
2012-03-29,514,Pineapple
2012-03-29,35,Watermelon
2012-03-29,83,Watermelon
2012-03-29,123,Watermelon
2012-03-29,413,Musambi
2012-03-29,28,Watermelon
2012-03-29,306,Watermelon
2012-03-29,26,Musambi
2012-03-29,15,Musambi
2012-03-29,31,Watermelon
2012-03-29,457,Watermelon
2012-03-29,403,Watermelon
2012-03-29,114,Watermelon
2012-03-29,95,Banana
2012-03-29,424,Pineapple
2012-03-29,566,Musambi
2012-03-29,188,Watermelon
2012-03-29,251,Grapes
2012-03-29,370,Watermelon
2012-03-29,309,Musambi
2012-03-29,426,Banana
2012-03-29,172,Musambi
2012-03-29,373,Watermelon
2012-03-29,264,Musambi
2012-03-29,372,Papaya
2012-03-29,116,Watermelon
2012-03-29,233,Papaya
2012-03-29,273,Banana
2012-03-29,50,Banana
2012-03-29,117,Musk Melon
2012-03-29,330,Grapes
2012-03-29,85,Watermelon
2012-03-29,177,Musambi
2012-03-29,324,Watermelon
2012-03-29,407,Musambi
2012-03-29,227,Musambi
2012-03-29,228,Musambi
2012-03-29,516,Watermelon
2012-03-29,479,Musambi
2012-03-29,474,Pineapple
2012-03-29,434,Watermelon
2012-03-29,283,Mixed Fruit
